idr,column_rotation
0.0001180812045538,5.9212205087500003e-05
0.00017571534538408573,0.0001073986713889
0.0002330479622158,0.00015629551853599998
0.0002897668374695143,0.0002051840492644
0.0003461755823095143,0.00025402368191889996
0.0004021812307780857,0.00030327263812100004
0.00045767505097237145,0.00035253619716999997
0.0005127513392952286,0.000403303012718
0.0005678128927695142,0.00045481171400700007
0.0006221388011895143,0.00050745846238
0.0006760971032895143,0.000560111846426
0.0007298142593637999,0.000613470809185
0.0007829192704123714,0.0006670627481069999
0.0008355570236238,0.0007208648312369999
0.0008880689152380856,0.000775543710911
0.0009402884380895143,0.000830418517581
0.0009922137960523714,0.000885543297044
0.0010438651456095142,0.000940786034335
0.0010953157951523714,0.000996255141213
0.0011462375865180857,0.0010521645308490001
0.0011968987406095143,0.001108090538762
0.0012476479712066571,0.001164111454275
0.001298410373366657,0.001220732665392
0.0013489261080923715,0.0012776029179799998
0.0013993499079723714,0.001334355649304
0.0014494845987180858,0.001391035766575
0.001499249687446657,0.00144735840149
0.0015487146242123713,0.0015035092947120001
0.0015980066010723715,0.0015594136493699998
0.0016474437312095143,0.0016152691387070002
0.0016968106130152286,0.0016713609511509997
0.0017461543448009428,0.0017275542777450002
0.0017955387886895143,0.001784044317897
0.0018450158326495142,0.0018406560993710001
0.0018944022722266571,0.0018974406993930001
0.0019437245835952285,0.001954326347917
0.001993226773266657,0.002011198026597
0.0020430022395895144,0.002068421745204
0.0020926047460038,0.0021256629261149997
0.0021420445370637997,0.002182917844041
0.0021913632561866574,0.0022398616420090003
0.0022405680878638,0.002296739548907
0.0022908360907809427,0.002353710529863
0.0023405024593180857,0.00241095281672
0.0023905586528723713,0.0024675680324410003
0.0024403889341809426,0.002524505078327
0.002490490363406657,0.0025812506210099997
0.0025407354823980856,0.002637986966875
0.002590929511695229,0.002694602590051
0.0026414947395609427,0.002751074382104
0.002692513920660943,0.002807808574294
0.002743445025252371,0.002864814072377
0.0027944628758895143,0.002921745006459
0.002845586365115228,0.002978337579408
0.0028968506171038,0.003034980443772
